id,name,location.address,location.locality,location.city,location.city_id,location.latitude,location.longitude,location.zipcode,location.country_id,location.locality_verbose,switch_to_order_menu,cuisines,average_cost_for_two,price_range,currency,user_rating.aggregate_rating,user_rating.rating_text,user_rating.rating_color,user_rating.votes,has_online_delivery,is_delivering_now,has_table_booking
18354972,King Chilly Kitchen,"M-67-A, Malviya Nagar, New Delhi Tikona Park",Malviya Nagar,New Delhi,1,28.5357192,77.2167814,110017,1,"Malviya Nagar, New Delhi",0,"Chinese, Tibetan",400,1,Rs.,3.2,Average,CDD614,17,1,0,0
17953926,Cakes and Bakes,"E-572, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,1,28.5398536,77.240072,,1,"Greater Kailash (GK) 2, New Delhi",0,"Bakery, Fast Food",300,1,Rs.,3.2,Average,CDD614,9,0,0,0
18471299,Pinch Of China,"C-2, Shop 2, Panchsheel Vihar, Malviya Nagar, New Delhi",Malviya Nagar,New Delhi,1,28.534403,77.218629,,1,"Malviya Nagar, New Delhi",0,Chinese,400,1,Rs.,3.2,Average,CDD614,14,0,0,0
18463424,Cafe Blur,"C 114, Panchsheel Vihar, Khirki Extension, Malviya Nagar, Malviya Nagar, New Delhi",Malviya Nagar,New Delhi,1,28.5349127,77.2185591,,1,"Malviya Nagar, New Delhi",0,"Cafe, Chinese",450,1,Rs.,3.1,Average,CDD614,7,0,0,0
18285199,Karuna,"JB-9B, Shop 5, Gupta Colony, Khiki Extension, Malviya Nagar, New Delhi",Malviya Nagar,New Delhi,1,28.5340999,77.2169997,,1,"Malviya Nagar, New Delhi",0,South Indian,200,1,Rs.,3.0,Average,CDD614,15,0,0,0
2591,Hot N Chilly,"17, LSC, Block, Masjid Moth, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,1,28.5378256,77.2391233,0,1,"Greater Kailash (GK) 2, New Delhi",0,North Indian,300,1,Rs.,2.8,Average,FFBA00,14,0,0,0
309902,Fudged,"Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,1,28.53412,77.24218,,1,"Greater Kailash (GK) 2, New Delhi",0,"Desserts, Bakery",400,1,Rs.,3.0,Average,CDD614,17,0,0,0
302277,Ipshita's Cakes Mamma Bakes,"C7, Soami Nagar South, Panchsheel Park, New Delhi",Panchsheel Park,New Delhi,1,28.5420321,77.2260944,,1,"Panchsheel Park, New Delhi",0,Bakery,700,2,Rs.,3.1,Average,CDD614,11,0,0,0
18352256,Spanish Delights,"B-25, Greater Kailash Enclave - II, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,1,28.5410272,77.2398689,,1,"Greater Kailash (GK) 2, New Delhi",0,Ice Cream,200,1,Rs.,3.1,Average,CDD614,10,0,0,0
18278203,A Lot Like Cake,"E-567, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,1,28.541704,77.2388987,,1,"Greater Kailash (GK) 2, New Delhi",0,"Bakery, Desserts",350,1,Rs.,3.1,Average,CDD614,7,0,0,0
18334427,Keventers,"Plot 33, Ground Floor, JMD Kohinoor Galleria Mall, LSC, Masjid Moth, Greater Kailash (GK) 2, New Delhi","JMD Kohinoor Mall, Greater Kailash",New Delhi,1,28.5364802,77.2385653,,1,"JMD Kohinoor Mall, Greater Kailash, New Delhi",0,Beverages,400,1,Rs.,3.3,Average,CDD614,10,0,0,0
18222560,Hyderabad House,"253, Shahpur Jat, New Delhi",Shahpur Jat,New Delhi,1,28.548819,77.2114589,,1,"Shahpur Jat, New Delhi",0,"Hyderabadi, North Indian",700,2,Rs.,3.5,Good,9ACD32,67,1,0,0
18481305,Urban Village,"253/2, Shahpur Jat, New Delhi",Shahpur Jat,New Delhi,1,28.5485327649,77.2110014409,,1,"Shahpur Jat, New Delhi",0,North Indian,400,1,Rs.,3.4,Average,CDD614,13,0,0,0
305640,Ma Cuisine,"Plot 38-A, DDA Flats, Shahpur Jat, New Delhi",Shahpur Jat,New Delhi,1,28.5477915,77.2166689,,1,"Shahpur Jat, New Delhi",0,"North Indian, Continental, Salad",400,1,Rs.,3.6,Good,9ACD32,43,0,0,0
18350234,Spanish Delights,"118, Shahpur Jat, New Delhi",Shahpur Jat,New Delhi,1,28.5496438,77.2154113,,1,"Shahpur Jat, New Delhi",0,Ice Cream,200,1,Rs.,3.5,Good,9ACD32,23,0,0,0
179,McDonald's,"BG-02, Ansal Plaza Mall, Khel Gaon Marg, New Delhi","Ansal Plaza Mall, Khel Gaon Marg",New Delhi,1,28.5625545,77.2243586,0,1,"Ansal Plaza Mall, Khel Gaon Marg, New Delhi",0,"Fast Food, Burger",500,2,Rs.,3.4,Average,CDD614,48,1,0,0
18337924,The Fashion Street Café,"1st Floor, 43, The Fashion Street, Shahpur Jat, New Delhi",Shahpur Jat,New Delhi,1,28.549033,77.2137046,,1,"Shahpur Jat, New Delhi",0,"Cafe, North Indian, Chinese, South Indian",650,2,Rs.,3.2,Average,CDD614,18,1,0,0
18421042,The Arena,"C Block, Ansal Plaza, Khel Gaon Marg, New Delhi","Ansal Plaza Mall, Khel Gaon Marg",New Delhi,1,28.5624498,77.2245776,,1,"Ansal Plaza Mall, Khel Gaon Marg, New Delhi",0,"Continental, Asian, North Indian",1600,3,Rs.,3.4,Average,CDD614,19,0,0,1
312268,Anandini - The Tea Room,"10 A, DDA, Near UCO Bank, Shahpur Jat, New Delhi",Shahpur Jat,New Delhi,1,28.5487987,77.2159503,,1,"Shahpur Jat, New Delhi",0,Tea,500,2,Rs.,3.4,Average,CDD614,18,0,0,0
301448,Kerala Hotel,"211-A, Mohan Singh Market, INA Market, INA, New Delhi",INA,New Delhi,1,28.5739586,77.2100216,,1,"INA, New Delhi",0,"Kerala, Biryani",400,1,Rs.,3.9,Good,9ACD32,108,0,0,0
18433883,Rollplay,"4, Nilgiri Shopping Complex, Alaknanda, New Delhi",Greater Kailash (GK) 2,New Delhi,1,28.527611,77.2504814,110019,1,"Greater Kailash (GK) 2, New Delhi",0,Fast Food,300,1,Rs.,2.9,Average,FFBA00,7,1,0,0
302893,Heavens Food Corner,"DDA Market, Near Mother Dairy, Kalkaji, New Delhi",Kalkaji,New Delhi,1,28.5307472222,77.2569888889,,1,"Kalkaji, New Delhi",0,"North Indian, Mughlai, Chinese",500,2,Rs.,2.8,Average,FFBA00,14,0,0,0
18414477,Faasos,"Shop N-9, Ground Floor, Opposite ICICI Bank, Near Govindpuri, Kalkaji, New Delhi",Kalkaji,New Delhi,1,28.537027,77.257337,,1,"Kalkaji, New Delhi",0,"North Indian, Fast Food",600,2,Rs.,3.0,Average,CDD614,4,1,0,0
302896,Kwality Sweets & Restaurant,"A-8, Janta Market, DDA Flats, Near 429 Bus Stand, Kalkaji, New Delhi",Kalkaji,New Delhi,1,28.5280092546,77.25624796,,1,"Kalkaji, New Delhi",0,South Indian,250,1,Rs.,2.9,Average,FFBA00,10,0,0,0
302793,Aggarwal Sweets India,"1666/1, Govindpuri Extension, Kalkaji, New Delhi",Kalkaji,New Delhi,1,28.5345166667,77.2600116667,,1,"Kalkaji, New Delhi",0,"Mithai, Street Food",100,1,Rs.,2.8,Average,FFBA00,9,0,0,0
9985,Aggarwal's Sweets,"5, CSC Market, Pocket 8, Kalkaji Extension, Kalkaji, New Delhi",Kalkaji,New Delhi,1,28.52576,77.263331,0,1,"Kalkaji, New Delhi",0,"Mithai, Street Food",150,1,Rs.,2.9,Average,FFBA00,7,0,0,0
302895,Komal Kitchen,"J-4/1A, DDA Flats, Kalkaji, New Delhi",Kalkaji,New Delhi,1,28.5282722222,77.2560805556,,1,"Kalkaji, New Delhi",0,North Indian,250,1,Rs.,2.8,Average,FFBA00,7,0,0,0
304783,Silver Spoons,"A-107, Double Storey, Kalkaji, New Delhi",Kalkaji,New Delhi,1,28.535954,77.25765,,1,"Kalkaji, New Delhi",0,"North Indian, Street Food",350,1,Rs.,2.7,Average,FFBA00,6,1,0,0
7590,Bikaner Sweets & Namkeen,"J-13/12, DDA Flats, Kalkaji, New Delhi",Kalkaji,New Delhi,1,28.5256291171,77.2547630221,0,1,"Kalkaji, New Delhi",0,"Mithai, Street Food",200,1,Rs.,2.9,Average,FFBA00,4,0,0,0
18285214,Muradabadi,"J-4/48 A, DDA Flats, Kalkaji, New Delhi",Kalkaji,New Delhi,1,28.5283371085,77.2557862848,,1,"Kalkaji, New Delhi",0,"Mughlai, Biryani",400,1,Rs.,3.0,Average,CDD614,5,0,0,0
302710,Punjabi Snacks,"1912/19, Govindpuri Extension, Kalkaji, New Delhi",Kalkaji,New Delhi,1,28.5351911707,77.2581452876,,1,"Kalkaji, New Delhi",0,"Street Food, North Indian, South Indian",200,1,Rs.,2.9,Average,FFBA00,4,0,0,0
3469,Punjab Restaurant,"3, Yusuf Sarai, New Delhi",Yusuf Sarai,New Delhi,1,28.5617724,77.2072368,0,1,"Yusuf Sarai, New Delhi",0,"North Indian, Mughlai",600,2,Rs.,3.2,Average,CDD614,46,0,0,0
18352214,Mama's,"E-17, South Extension 2, New Delhi",South Extension 2,New Delhi,1,28.5677962,77.2201272,,1,"South Extension 2, New Delhi",0,"North Indian, Chinese, Mughlai",900,2,Rs.,3.5,Good,9ACD32,40,0,0,0
2605,Rhythm Restro-Bar,"50/8, 1st Floor, Main Market, Yusuf Sarai, New Delhi",Yusuf Sarai,New Delhi,1,28.5603554,77.2074165,0,1,"Yusuf Sarai, New Delhi",0,"Mughlai, Chinese, North Indian",1000,3,Rs.,3.0,Average,CDD614,42,0,0,1
18279456,Eat Me,"24/1-4, Yusuf Sarai, New Delhi",Yusuf Sarai,New Delhi,1,28.5597171,77.2068326,,1,"Yusuf Sarai, New Delhi",0,"North Indian, Continental",600,2,Rs.,2.7,Average,FFBA00,33,1,0,0
928,Sona Restaurant,"5, Main Market, Yusuf Sarai, New Delhi",Yusuf Sarai,New Delhi,1,28.5617998,77.2072686,0,1,"Yusuf Sarai, New Delhi",0,"North Indian, Mughlai",450,1,Rs.,3.2,Average,CDD614,30,0,0,0
9083,Gupta Fast Food,"446, Leela Ram Market, Masjid Moth, NDSE II, South Extension 2, New Delhi",South Extension 2,New Delhi,1,28.5642885018,77.2191412747,0,1,"South Extension 2, New Delhi",0,"North Indian, Chinese",600,2,Rs.,3.4,Average,CDD614,29,0,0,0
18425186,ODT,"G-24, 1st Floor, South Extension 1, New Delhi",South Extension 1,New Delhi,1,28.5691333,77.2205016,,1,"South Extension 1, New Delhi",0,"Continental, North Indian, Italian",800,2,Rs.,3.3,Average,CDD614,12,0,0,1
304475,EDC Mania,"69-A/2, Gautam Nagar, Behind Big Gurdwara, Next To Panchayati Shiv Mandi, Yusuf Sarai, New Delhi",Yusuf Sarai,New Delhi,1,28.5612917,77.2125368,,1,"Yusuf Sarai, New Delhi",0,Fast Food,150,1,Rs.,3.3,Average,CDD614,39,0,0,0
311272,Rainbows,"H81/G1, South Extension 1, New Delhi",South Extension 1,New Delhi,1,28.5699028,77.2210703,,1,"South Extension 1, New Delhi",0,"Bakery, Fast Food",500,2,Rs.,2.6,Average,FFBA00,24,1,0,0
3298,Voda Bar,"E-32, South Extension 2, New Delhi",South Extension 2,New Delhi,1,28.5689576,77.2193667,0,1,"South Extension 2, New Delhi",0,"Chinese, North Indian",2200,4,Rs.,3.2,Average,CDD614,28,0,0,1
302503,Charan Singh Kulfi & Kala Khatta,"E-20, Main Market, South Extension 2, New Delhi",South Extension 2,New Delhi,1,28.5681269,77.2193637,,1,"South Extension 2, New Delhi",0,Ice Cream,100,1,Rs.,3.6,Good,9ACD32,29,0,0,0
93,Princess Garden,"E-32, South Extension 2, New Delhi",South Extension 2,New Delhi,1,28.5684277,77.2192289,0,1,"South Extension 2, New Delhi",0,"Chinese, North Indian",1200,3,Rs.,2.7,Average,FFBA00,31,0,0,1
309505,Wah Ji Wah,"47/3, Yusuf Sarai Main Market, Yusuf Sarai, New Delhi",Yusuf Sarai,New Delhi,1,28.5599423779,77.2074756771,,1,"Yusuf Sarai, New Delhi",0,North Indian,450,1,Rs.,3.0,Average,CDD614,25,0,0,0
312542,Keventers,"Food Court, 2nd Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj",New Delhi,1,28.542738695,77.1557083726,,1,"DLF Promenade Mall, Vasant Kunj, New Delhi",0,Beverages,400,1,Rs.,3.8,Good,9ACD32,154,0,0,0
3227,GBar - The Grand New Delhi,"The Grand New Delhi, Phase II, Nelson Mandela Road, Vasant Kunj, New Delhi","The Grand New Delhi, Vasant Kunj",New Delhi,1,28.538993,77.15246,0,1,"The Grand New Delhi, Vasant Kunj, New Delhi",0,"American, Finger Food",2650,4,Rs.,3.3,Average,CDD614,145,0,0,1
308,Sagar Ratna,"Central Market, Masudpur, Vasant Kunj, New Delhi",Vasant Kunj,New Delhi,1,28.5251312,77.155416,0,1,"Vasant Kunj, New Delhi",0,"South Indian, North Indian",600,2,Rs.,2.8,Average,FFBA00,133,1,0,0
234,Nirula's,"B-10, DDA Market, Vasant Kunj, New Delhi",Vasant Kunj,New Delhi,1,28.531431,77.1538018,0,1,"Vasant Kunj, New Delhi",0,"Fast Food, North Indian, Desserts, Ice Cream",1100,3,Rs.,3.0,Average,CDD614,145,1,0,0
18421232,Lemon Drops,"T 314 -15, Food Court, 3rd Floor, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj",New Delhi,1,28.5410525,77.1552225,,1,"Ambience Mall, Vasant Kunj, New Delhi",0,"North Indian, South Indian",500,2,Rs.,3.9,Good,9ACD32,44,0,0,0
18416856,Captain Chang,"Vasant Kunj, New Delhi",Vasant Kunj,New Delhi,1,28.522112,77.168407,,1,"Vasant Kunj, New Delhi",0,"Chinese, Thai",1000,3,Rs.,3.9,Good,9ACD32,40,1,0,0
18350121,Biryani Blues,"Shop 29, Ground Floor, Vasant Square Mall, Vasant Kunj, New Delhi","Vasant Square Mall, Vasant Kunj",New Delhi,1,28.5251478,77.1569671,,1,"Vasant Square Mall, Vasant Kunj, New Delhi",0,"Biryani, Hyderabadi",750,2,Rs.,3.9,Good,9ACD32,105,1,0,0
305243,Domino's Pizza,"GF 01, Ground Floor, Vasant Square Mall, Vasant Kunj, New Delhi","Vasant Square Mall, Vasant Kunj",New Delhi,1,28.5251629,77.1566714,,1,"Vasant Square Mall, Vasant Kunj, New Delhi",0,"Pizza, Fast Food",700,2,Rs.,2.8,Average,FFBA00,145,0,0,0
311305,Tribe,"138/9, Aruna Asaf Ali Road, Vasant Kunj, New Delhi",Vasant Kunj,New Delhi,1,28.5207314,77.1655919,110070,1,"Vasant Kunj, New Delhi",0,"Continental, Seafood, North Indian",2200,4,Rs.,3.3,Average,CDD614,89,0,0,1
3507,Subway,"G-10/A, Ground Floor, Vasant Square Mall, Vasant Kunj, New Delhi","Vasant Square Mall, Vasant Kunj",New Delhi,1,28.5250677,77.1561628,0,1,"Vasant Square Mall, Vasant Kunj, New Delhi",0,"American, Fast Food, Salad, Healthy Food",500,2,Rs.,2.5,Average,FFBA00,131,1,0,0
310887,Krispy Kreme,"Ground Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj",New Delhi,1,28.5426865637,77.1559045091,,1,"DLF Promenade Mall, Vasant Kunj, New Delhi",0,"Desserts, Beverages",350,1,Rs.,3.9,Good,9ACD32,98,1,0,0
18434414,Fashion Tv Cafe,"T-319, Level 3, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj",New Delhi,1,28.5414127003,77.155301444,110070,1,"Ambience Mall, Vasant Kunj, New Delhi",0,"Continental, Chinese, North Indian",2200,4,Rs.,3.6,Good,9ACD32,27,0,0,1
18287390,Clemency- The Restaurant & Cafe,"1249, Opposite Fortis Hospital, Aruna Asaf Ali Marg, Vasant Kunj, New Delhi",Vasant Kunj,New Delhi,1,28.5190183566,77.1611928195,,1,"Vasant Kunj, New Delhi",0,"Continental, Italian, North Indian, Chinese, Lebanese",900,2,Rs.,3.8,Good,9ACD32,43,1,0,1
306572,Foodhall,"1st Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj",New Delhi,1,28.5427092423,77.1569368243,,1,"DLF Promenade Mall, Vasant Kunj, New Delhi",0,"Bakery, Italian, Chinese, Mexican",700,2,Rs.,3.7,Good,9ACD32,69,0,0,0
18089255,Beijing Street,"Outlet 22, Local Shopping Center, Sector D-4, Vasant Kunj, New Delhi",Vasant Kunj,New Delhi,1,28.5183003,77.1584474,,1,"Vasant Kunj, New Delhi",0,"Chinese, Thai, Fast Food",650,2,Rs.,3.8,Good,9ACD32,122,1,0,0
9177,Sagar Ratna,"Ground Floor, Vasant Square Mall, Vasant Kunj, New Delhi","Vasant Square Mall, Vasant Kunj",New Delhi,1,28.524981,77.1566476,0,1,"Vasant Square Mall, Vasant Kunj, New Delhi",0,"South Indian, North Indian",600,2,Rs.,3.3,Average,CDD614,87,0,0,0
7249,Alaturka,"Food Court, 3rd Floor, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj",New Delhi,1,28.541562,77.1549849,0,1,"Ambience Mall, Vasant Kunj, New Delhi",0,Turkish,600,2,Rs.,2.5,Average,FFBA00,100,1,0,0
2615,Tikka Town,"Food Court, 2nd Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj",New Delhi,1,28.5429069,77.1555539,0,1,"DLF Promenade Mall, Vasant Kunj, New Delhi",0,North Indian,550,2,Rs.,3.2,Average,CDD614,118,0,0,0
18423898,The Cafe,"B8/9, Shop 9, DDA Market, Near GD Goenka School, Vasant Kunj, New Delhi",Vasant Kunj,New Delhi,1,28.5291446,77.1553898,,1,"Vasant Kunj, New Delhi",0,Cafe,1000,3,Rs.,3.8,Good,9ACD32,20,1,0,0
4919,Cafe E,"151, Ground Floor, DLF Emporio Mall, Nelson Mandela Marg, Vasant Kunj, New Delhi","DLF Emporio Mall, Vasant Kunj",New Delhi,1,28.5428332381,77.1566598862,0,1,"DLF Emporio Mall, Vasant Kunj, New Delhi",0,"Cafe, Continental",1600,3,Rs.,3.5,Good,9ACD32,83,0,0,0
18397698,Take Away Depot,"13, Basant Lok, Priya Cinema Complex, Vasant Vihar, New Delhi",Vasant Vihar,New Delhi,1,0.0,0.0,,1,"Vasant Vihar, New Delhi",0,"Chinese, Mughlai, North Indian",600,2,Rs.,0.0,Not rated,CBCBC8,0,0,0,0
18415363,Mohanty Bakery & Confectionery,"352, Vasant Vihar, New Delhi",Vasant Vihar,New Delhi,1,0.0,0.0,,1,"Vasant Vihar, New Delhi",0,Bakery,200,1,Rs.,0.0,Not rated,CBCBC8,0,0,0,0
18492083,The Artful Baker,"D Block Market. Near HDFC, Vasant Vihar, New Delhi",Vasant Vihar,New Delhi,1,0.0,0.0,,1,"Vasant Vihar, New Delhi",0,"Bakery, Fast Food",600,2,Rs.,0.0,Not rated,CBCBC8,0,0,0,0
807,Cosy Restaurant,"B-1/30, Hauz Khas, New Delhi",Hauz Khas,New Delhi,1,28.5513556,77.2043582,0,1,"Hauz Khas, New Delhi",0,"North Indian, Mughlai, Chinese",1100,3,Rs.,3.4,Average,CDD614,195,1,0,1
673,Wimpy,"31, Aurobindo Place Market, Hauz Khas, New Delhi",Hauz Khas,New Delhi,1,28.5522405,77.2039227,0,1,"Hauz Khas, New Delhi",0,"Fast Food, Burger",350,1,Rs.,2.6,Average,FFBA00,220,0,0,0
18237319,Dirty Apron,"B6-7/22, 2nd Floor, Opposite Deer Park, Safdarjung Enclave Market, Safdarjung, New Delhi",Safdarjung,New Delhi,1,28.5596817638,77.1969275549,,1,"Safdarjung, New Delhi",0,"European, Asian",2000,4,Rs.,4.3,Very Good,5BA829,96,1,0,1
7322,Subway,"A-1, Arjun Nagar, Safdarjung, New Delhi",Safdarjung,New Delhi,1,28.561644452,77.2007041052,0,1,"Safdarjung, New Delhi",0,"American, Fast Food, Salad, Healthy Food",500,2,Rs.,2.9,Average,FFBA00,188,1,0,0
473,Madras Cafe,"S-26, Main Market, Green Park, New Delhi",Green Park,New Delhi,1,28.5565998,77.2023408,0,1,"Green Park, New Delhi",0,South Indian,300,1,Rs.,2.5,Average,FFBA00,191,0,0,0
302682,Barista,"17A, Friends Colony, New Delhi",Friends Colony,New Delhi,1,28.570351,77.268165,,1,"Friends Colony, New Delhi",0,Cafe,650,2,Rs.,3.2,Average,CDD614,15,0,0,0
7684,Shree Laxmi Dhaba,"Opposite Fortis Escorts Hospital, Sarai Julena, New Friends Colony, New Delhi",New Friends Colony,New Delhi,1,28.5604777391,77.2727603093,0,1,"New Friends Colony, New Delhi",0,North Indian,100,1,Rs.,0.0,Not rated,CBCBC8,3,0,0,0
18245296,Crazylicious Cakes N Desserts,"A-28, New Friends Colony, New Delhi",New Friends Colony,New Delhi,1,0.0,0.0,,1,"New Friends Colony, New Delhi",0,"Bakery, Desserts",300,1,Rs.,0.0,Not rated,CBCBC8,2,0,0,0
303559,Brij Palace Restaurant,"4, Okhla Bus Stand, Jamia Nagar, Near, New Friends Colony, New Delhi",New Friends Colony,New Delhi,1,28.563084126,77.2912015021,,1,"New Friends Colony, New Delhi",0,North Indian,250,1,Rs.,0.0,Not rated,CBCBC8,2,0,0,0
310692,Buena Tierra,"Shop 4, CSC Market, A Block, New Friends Colony, New Delhi",New Friends Colony,New Delhi,1,0.0,0.0,,1,"New Friends Colony, New Delhi",0,Bakery,300,1,Rs.,0.0,Not rated,CBCBC8,2,0,0,0
312446,Chokoreto - The Cake Design Studio,"M-33, Srinivas Puri, New Friends Colony, New Delhi",New Friends Colony,New Delhi,1,0.0,0.0,,1,"New Friends Colony, New Delhi",0,"Bakery, Desserts",300,1,Rs.,0.0,Not rated,CBCBC8,1,0,0,0
18366586,The Bay Leaf,"D-88, Saraia Jullena, Okhla Road, New Friends Colony, New Delhi",New Friends Colony,New Delhi,1,0.0,0.0,,1,"New Friends Colony, New Delhi",0,"Chinese, Indian",500,2,Rs.,0.0,Not rated,CBCBC8,1,0,0,0
18133511,Annapurna Food Point,"Shop 2/8, DDA Market, Opposite Maharani Bagh, Kilokari, New Friends Colony, New Delhi",New Friends Colony,New Delhi,1,0.0,0.0,,1,"New Friends Colony, New Delhi",0,North Indian,200,1,Rs.,0.0,Not rated,CBCBC8,1,0,0,0
18354644,Shree Bhojnalaya,"Sarai Julena, Near Red Light, New Friends Colony, New Delhi",New Friends Colony,New Delhi,1,28.5607707437,77.2727619857,,1,"New Friends Colony, New Delhi",0,North Indian,100,1,Rs.,0.0,Not rated,CBCBC8,0,0,0,0
18454466,Qureshi Kabab Corner,"Urdu Bazar, Opposite Gate 1, Jama Masjid, New Delhi",Jama Masjid,New Delhi,1,28.6498506,77.2348573,,1,"Jama Masjid, New Delhi",0,Mughlai,300,1,Rs.,3.0,Average,CDD614,5,0,0,0
18282012,Milk n More,"2406, Chawri Bazar, New Delhi",Chawri Bazar,New Delhi,1,28.650566,77.2310851,,1,"Chawri Bazar, New Delhi",0,"Desserts, Street Food",100,1,Rs.,3.1,Average,CDD614,6,0,0,0
18349901,Anmol Chicken Corner,"4120, Urdu Bazar, Jama Masjid, New Delhi",Jama Masjid,New Delhi,1,28.6498101,77.2349022,,1,"Jama Masjid, New Delhi",0,North Indian,400,1,Rs.,3.1,Average,CDD614,7,0,0,0
18336178,Phelwan Biryani Wala,"701, Haveli Azam Khan, Chitli Qabar Chowk, Jama Masjid, New Delhi",Jama Masjid,New Delhi,1,28.6470498,77.2350818,,1,"Jama Masjid, New Delhi",0,Mughlai,150,1,Rs.,3.0,Average,CDD614,5,0,0,0
18308432,Anwar Food Corner,"Shop 911, Opposite Jama Masjid Gate 1, Jama Masjid, New Delhi",Jama Masjid,New Delhi,1,28.6497611,77.2331077,,1,"Jama Masjid, New Delhi",0,Mughlai,600,2,Rs.,0.0,Not rated,CBCBC8,3,0,0,0
18208922,Ameer Sweets House,"958, Haveli Azam Khan, Chitli Qabar, Jama Masjid, New Delhi",Jama Masjid,New Delhi,1,28.6468193,77.2345429,,1,"Jama Masjid, New Delhi",0,"Mithai, Street Food",100,1,Rs.,0.0,Not rated,CBCBC8,3,0,0,0
18294392,Kafe @ Museum,"National Museum, Mansingh Road, New Delhi",Mansingh Road,New Delhi,1,28.61,77.22,,1,"Mansingh Road, New Delhi",0,"North Indian, Continental",300,1,Rs.,0.0,Not rated,CBCBC8,2,0,0,0
3394,Zaffran,"D-26/28, Hotel Palace Heights, Connaught Place, New Delhi",Connaught Place,New Delhi,1,28.6336168,77.221559,0,1,"Connaught Place, New Delhi",0,"North Indian, Mughlai",1800,3,Rs.,3.9,Good,9ACD32,908,0,0,0
307190,The Rolling Joint,"M-61/1, Middle Lane, Behind Odeon Cinema, Connaught Place, New Delhi",Connaught Place,New Delhi,1,28.6335249,77.2219685,110001,1,"Connaught Place, New Delhi",0,Fast Food,450,1,Rs.,3.9,Good,9ACD32,783,1,0,0
18208892,Cafe Hawkers,"L-22, Radial Road, Near Odean Cinema, Connaught Place, New Delhi",Connaught Place,New Delhi,1,28.6346126,77.2211601,,1,"Connaught Place, New Delhi",0,"Chinese, Continental, North Indian",1200,3,Rs.,3.7,Good,9ACD32,673,0,0,1
18294269,Smoke On Water,"D-26, Connaught Place, New Delhi",Connaught Place,New Delhi,1,28.6336429,77.2215438,,1,"Connaught Place, New Delhi",0,"Continental, Mexican, Burger, American, Pizza, Tex-Mex",1300,3,Rs.,4.1,Very Good,5BA829,467,0,0,1
66,Embassy,"11-D, Connaught Place, New Delhi",Connaught Place,New Delhi,1,28.6336789,77.2210029,0,1,"Connaught Place, New Delhi",0,"North Indian, Continental, European",2000,4,Rs.,3.5,Good,9ACD32,706,1,0,1
18237356,Burger Singh,"H-45, Connaught Place, New Delhi",Connaught Place,New Delhi,1,28.6343202756,77.2175175324,,1,"Connaught Place, New Delhi",0,"Burger, Juices, Finger Food",500,2,Rs.,3.6,Good,9ACD32,548,1,0,0
18255131,Privee',"Shangri-La's Eros Hotel Complex, Above Kanishka Shopping Mall Arcade, 19, Ashoka Road, Connaught Place, New Delhi",Connaught Place,New Delhi,1,28.620999,77.21826,,1,"Connaught Place, New Delhi",0,"Chinese, Italian, Continental, North Indian",5000,4,Rs.,3.6,Good,9ACD32,61,0,0,0
18249122,Habibi Express,"47-48, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,New Delhi,1,28.6291992,77.232182,,1,"Barakhamba Road, New Delhi",0,"Lebanese, Arabian, Moroccan",750,2,Rs.,2.3,Poor,FF7800,55,1,0,0
309110,The Grill Room - The Lalit New Delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi","The Lalit New Delhi, Barakhamba Road",New Delhi,1,28.631407,77.227277,,1,"The Lalit New Delhi, Barakhamba Road, New Delhi",0,Continental,4500,4,Rs.,3.4,Average,CDD614,51,0,0,1
302310,South Indian Snacks,"Near Jantar Mantar Bus Stand, Jantar Mantar Road, Connaught Place, New Delhi",Connaught Place,New Delhi,1,28.6261286411,77.2160828859,,1,"Connaught Place, New Delhi",0,South Indian,300,1,Rs.,3.6,Good,9ACD32,50,0,0,0
301524,24/7 Bar- The Lalit New Delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi","The Lalit New Delhi, Barakhamba Road",New Delhi,1,28.631407,77.227277,,1,"The Lalit New Delhi, Barakhamba Road, New Delhi",0,Finger Food,3000,4,Rs.,3.5,Good,9ACD32,45,0,0,0
